293, 383, 234, 285, 145, 134, 214, 159
308, 371, 255, 220, 280, 272, 224, 167
305, 352, 266, 285, 370, 364, 220, 167
280, 305, 111, 249, 439, 435, 223, 179
216, 197, 170, 8190, 517, 514, 215, 506
79, 53, 215, 365, 552, 511, 8190, 357
208, 188, 202, 202, 514, 490, 229, 327
257, 273, 221, 346, 458, 449, 219, 231
280, 343, 327, 306, 379, 360, 216, 169
275, 390, 313, 222, 261, 251, 215, 152
203, 458, 218, 8190, 141, 138, 221, 163
